air_temp,wind_direction_100m,wind_direction_10m,wind_speed_100m,wind_speed_10m,period_end,period
15,11,11,8.1,6.2,2025-04-02T10:00:00Z,PT15M
15,9,10,8,6.2,2025-04-02T10:15:00Z,PT15M
15,8,8,7.9,6.1,2025-04-02T10:30:00Z,PT15M
15,7,7,7.8,6,2025-04-02T10:45:00Z,PT15M
15,6,6,7.7,6,2025-04-02T11:00:00Z,PT15M
15,5,4,7.7,6,2025-04-02T11:15:00Z,PT15M
15,3,3,7.9,6.1,2025-04-02T11:30:00Z,PT15M
15,2,2,8,6.3,2025-04-02T11:45:00Z,PT15M
15,1,1,8.2,6.4,2025-04-02T12:00:00Z,PT15M
15,360,359,8.4,6.5,2025-04-02T12:15:00Z,PT15M
15,358,358,8.6,6.6,2025-04-02T12:30:00Z,PT15M
14,357,357,8.8,6.7,2025-04-02T12:45:00Z,PT15M
14,356,356,9,6.8,2025-04-02T13:00:00Z,PT15M
14,355,355,9.1,6.8,2025-04-02T13:15:00Z,PT15M
14,354,354,9.1,6.8,2025-04-02T13:30:00Z,PT15M
14,354,354,9.1,6.8,2025-04-02T13:45:00Z,PT15M
14,354,353,9.1,6.8,2025-04-02T14:00:00Z,PT15M
14,354,354,9,6.7,2025-04-02T14:15:00Z,PT15M
14,355,355,9,6.7,2025-04-02T14:30:00Z,PT15M
14,356,356,9,6.6,2025-04-02T14:45:00Z,PT15M
14,358,358,8.9,6.5,2025-04-02T15:00:00Z,PT15M
14,358,358,8.8,6.4,2025-04-02T15:15:00Z,PT15M
13,358,358,8.6,6.2,2025-04-02T15:30:00Z,PT15M
13,358,357,8.4,5.9,2025-04-02T15:45:00Z,PT15M
13,358,357,8.2,5.7,2025-04-02T16:00:00Z,PT15M
12,357,356,8,5.4,2025-04-02T16:15:00Z,PT15M
12,356,355,7.9,5.1,2025-04-02T16:30:00Z,PT15M
12,355,353,7.7,4.8,2025-04-02T16:45:00Z,PT15M
11,354,351,7.5,4.5,2025-04-02T17:00:00Z,PT15M
11,352,349,7.6,4.4,2025-04-02T17:15:00Z,PT15M
11,351,347,7.8,4.6,2025-04-02T17:30:00Z,PT15M
11,350,346,8,4.8,2025-04-02T17:45:00Z,PT15M
10,349,344,8.2,4.9,2025-04-02T18:00:00Z,PT15M
10,348,343,8.2,5,2025-04-02T18:15:00Z,PT15M
10,347,343,8,4.9,2025-04-02T18:30:00Z,PT15M
10,346,342,7.9,4.8,2025-04-02T18:45:00Z,PT15M
10,345,342,7.7,4.8,2025-04-02T19:00:00Z,PT15M
10,344,341,7.6,4.7,2025-04-02T19:15:00Z,PT15M
10,342,338,7.5,4.6,2025-04-02T19:30:00Z,PT15M
9,340,336,7.4,4.5,2025-04-02T19:45:00Z,PT15M
9,338,334,7.3,4.4,2025-04-02T20:00:00Z,PT15M
9,337,333,7.3,4.4,2025-04-02T20:15:00Z,PT15M
9,337,332,7.3,4.5,2025-04-02T20:30:00Z,PT15M
9,337,332,7.4,4.5,2025-04-02T20:45:00Z,PT15M
9,336,331,7.4,4.5,2025-04-02T21:00:00Z,PT15M
8,336,331,7.4,4.5,2025-04-02T21:15:00Z,PT15M
8,334,329,7.3,4.4,2025-04-02T21:30:00Z,PT15M
8,333,328,7.2,4.4,2025-04-02T21:45:00Z,PT15M
8,332,326,7.1,4.3,2025-04-02T22:00:00Z,PT15M
8,331,325,7.1,4.2,2025-04-02T22:15:00Z,PT15M
8,329,323,7.1,4.2,2025-04-02T22:30:00Z,PT15M
8,328,321,7.2,4.2,2025-04-02T22:45:00Z,PT15M
8,327,320,7.2,4.2,2025-04-02T23:00:00Z,PT15M
8,326,318,7.2,4.2,2025-04-02T23:15:00Z,PT15M
8,324,316,7.1,4.2,2025-04-02T23:30:00Z,PT15M
8,323,315,7.1,4.1,2025-04-02T23:45:00Z,PT15M
8,322,313,7,4.1,2025-04-03,PT15M
8,321,313,7.1,4.1,2025-04-03T00:15:00Z,PT15M
8,322,315,7.3,4.2,2025-04-03T00:30:00Z,PT15M
8,323,317,7.4,4.4,2025-04-03T00:45:00Z,PT15M
8,324,319,7.6,4.5,2025-04-03T01:00:00Z,PT15M
8,324,320,7.8,4.7,2025-04-03T01:15:00Z,PT15M
9,325,320,8,4.9,2025-04-03T01:30:00Z,PT15M
9,325,321,8.2,5.2,2025-04-03T01:45:00Z,PT15M
9,325,321,8.4,5.4,2025-04-03T02:00:00Z,PT15M
9,325,322,8.5,5.5,2025-04-03T02:15:00Z,PT15M
9,325,322,8.6,5.6,2025-04-03T02:30:00Z,PT15M
9,325,322,8.6,5.6,2025-04-03T02:45:00Z,PT15M
9,326,322,8.7,5.7,2025-04-03T03:00:00Z,PT15M
9,326,323,8.7,5.7,2025-04-03T03:15:00Z,PT15M
9,326,323,8.6,5.7,2025-04-03T03:30:00Z,PT15M
9,327,324,8.5,5.6,2025-04-03T03:45:00Z,PT15M
9,327,325,8.4,5.6,2025-04-03T04:00:00Z,PT15M
9,328,325,8.3,5.6,2025-04-03T04:15:00Z,PT15M
9,328,325,8.2,5.4,2025-04-03T04:30:00Z,PT15M
9,329,326,8,5.3,2025-04-03T04:45:00Z,PT15M
9,329,326,7.9,5.2,2025-04-03T05:00:00Z,PT15M
9,330,326,7.9,5.2,2025-04-03T05:15:00Z,PT15M
9,330,327,7.9,5.4,2025-04-03T05:30:00Z,PT15M
9,330,327,7.9,5.5,2025-04-03T05:45:00Z,PT15M
10,330,328,8,5.6,2025-04-03T06:00:00Z,PT15M
10,330,328,8.1,5.8,2025-04-03T06:15:00Z,PT15M
10,330,328,8.2,5.9,2025-04-03T06:30:00Z,PT15M
10,330,329,8.4,6.1,2025-04-03T06:45:00Z,PT15M
11,331,329,8.5,6.3,2025-04-03T07:00:00Z,PT15M
11,331,329,8.6,6.4,2025-04-03T07:15:00Z,PT15M
11,331,330,8.7,6.5,2025-04-03T07:30:00Z,PT15M
11,331,330,8.7,6.6,2025-04-03T07:45:00Z,PT15M
12,331,330,8.8,6.6,2025-04-03T08:00:00Z,PT15M
12,331,330,8.8,6.6,2025-04-03T08:15:00Z,PT15M
12,330,330,8.6,6.6,2025-04-03T08:30:00Z,PT15M
12,330,330,8.5,6.5,2025-04-03T08:45:00Z,PT15M
12,330,330,8.4,6.4,2025-04-03T09:00:00Z,PT15M
12,330,330,8.2,6.3,2025-04-03T09:15:00Z,PT15M
12,330,330,8.1,6.2,2025-04-03T09:30:00Z,PT15M
13,330,329,7.9,6,2025-04-03T09:45:00Z,PT15M
13,330,329,7.7,5.9,2025-04-03T10:00:00Z,PT15M
13,331,330,7.7,5.9,2025-04-03T10:15:00Z,PT15M
13,331,331,7.9,6.2,2025-04-03T10:30:00Z,PT15M
14,332,332,8.2,6.4,2025-04-03T10:45:00Z,PT15M
14,333,333,8.4,6.6,2025-04-03T11:00:00Z,PT15M
14,333,333,8.5,6.6,2025-04-03T11:15:00Z,PT15M
14,332,332,8.4,6.5,2025-04-03T11:30:00Z,PT15M
13,332,331,8.3,6.3,2025-04-03T11:45:00Z,PT15M
13,331,330,8.2,6.2,2025-04-03T12:00:00Z,PT15M
13,330,329,8,6.1,2025-04-03T12:15:00Z,PT15M
13,328,327,7.8,5.9,2025-04-03T12:30:00Z,PT15M
13,327,326,7.6,5.7,2025-04-03T12:45:00Z,PT15M
13,325,324,7.4,5.6,2025-04-03T13:00:00Z,PT15M
13,325,323,7.3,5.5,2025-04-03T13:15:00Z,PT15M
13,324,323,7.3,5.6,2025-04-03T13:30:00Z,PT15M
13,324,323,7.4,5.6,2025-04-03T13:45:00Z,PT15M
13,324,323,7.5,5.6,2025-04-03T14:00:00Z,PT15M
13,325,324,7.5,5.6,2025-04-03T14:15:00Z,PT15M
13,327,326,7.4,5.6,2025-04-03T14:30:00Z,PT15M
13,329,328,7.3,5.5,2025-04-03T14:45:00Z,PT15M
13,331,330,7.2,5.5,2025-04-03T15:00:00Z,PT15M
13,332,332,7.1,5.4,2025-04-03T15:15:00Z,PT15M
13,334,333,7,5.2,2025-04-03T15:30:00Z,PT15M
12,335,334,6.9,5,2025-04-03T15:45:00Z,PT15M
12,337,335,6.8,4.8,2025-04-03T16:00:00Z,PT15M
12,337,335,6.7,4.7,2025-04-03T16:15:00Z,PT15M
12,336,333,6.7,4.5,2025-04-03T16:30:00Z,PT15M
11,336,332,6.7,4.3,2025-04-03T16:45:00Z,PT15M
11,335,331,6.6,4.1,2025-04-03T17:00:00Z,PT15M
11,335,330,6.7,4.1,2025-04-03T17:15:00Z,PT15M
11,335,331,6.7,4.2,2025-04-03T17:30:00Z,PT15M
11,335,331,6.8,4.3,2025-04-03T17:45:00Z,PT15M
11,335,332,6.9,4.4,2025-04-03T18:00:00Z,PT15M
11,335,332,6.9,4.5,2025-04-03T18:15:00Z,PT15M
11,336,333,7,4.5,2025-04-03T18:30:00Z,PT15M
11,336,334,7,4.6,2025-04-03T18:45:00Z,PT15M
11,336,334,7,4.6,2025-04-03T19:00:00Z,PT15M
11,336,334,6.9,4.6,2025-04-03T19:15:00Z,PT15M
11,335,332,6.8,4.6,2025-04-03T19:30:00Z,PT15M
11,334,331,6.7,4.5,2025-04-03T19:45:00Z,PT15M
10,332,330,6.6,4.5,2025-04-03T20:00:00Z,PT15M
10,331,328,6.5,4.4,2025-04-03T20:15:00Z,PT15M
10,329,326,6.5,4.4,2025-04-03T20:30:00Z,PT15M
10,327,324,6.4,4.3,2025-04-03T20:45:00Z,PT15M
10,326,322,6.4,4.3,2025-04-03T21:00:00Z,PT15M
10,324,320,6.4,4.2,2025-04-03T21:15:00Z,PT15M
10,323,319,6.3,4.2,2025-04-03T21:30:00Z,PT15M
10,322,318,6.3,4.2,2025-04-03T21:45:00Z,PT15M
10,321,317,6.2,4.1,2025-04-03T22:00:00Z,PT15M
10,321,317,6.2,4.1,2025-04-03T22:15:00Z,PT15M
10,320,316,6.3,4.2,2025-04-03T22:30:00Z,PT15M
10,320,316,6.4,4.2,2025-04-03T22:45:00Z,PT15M
10,319,315,6.5,4.2,2025-04-03T23:00:00Z,PT15M
10,319,315,6.5,4.2,2025-04-03T23:15:00Z,PT15M
10,319,315,6.4,4.2,2025-04-03T23:30:00Z,PT15M
9,318,314,6.4,4.2,2025-04-03T23:45:00Z,PT15M
9,318,314,6.3,4.2,2025-04-04,PT15M
9,318,314,6.3,4.1,2025-04-04T00:15:00Z,PT15M
9,318,314,6.2,4.1,2025-04-04T00:30:00Z,PT15M
9,318,313,6.1,4,2025-04-04T00:45:00Z,PT15M
9,318,313,6.1,4,2025-04-04T01:00:00Z,PT15M
9,318,312,6,4,2025-04-04T01:15:00Z,PT15M
9,316,311,6,4,2025-04-04T01:30:00Z,PT15M
9,315,309,6,4,2025-04-04T01:45:00Z,PT15M
9,314,308,6,4,2025-04-04T02:00:00Z,PT15M
9,313,307,6.1,4.1,2025-04-04T02:15:00Z,PT15M
9,312,306,6.2,4.2,2025-04-04T02:30:00Z,PT15M
9,312,306,6.4,4.3,2025-04-04T02:45:00Z,PT15M
9,311,306,6.5,4.4,2025-04-04T03:00:00Z,PT15M
9,310,306,6.7,4.5,2025-04-04T03:15:00Z,PT15M
9,310,305,6.8,4.5,2025-04-04T03:30:00Z,PT15M
9,309,304,6.9,4.6,2025-04-04T03:45:00Z,PT15M
9,308,304,7.1,4.7,2025-04-04T04:00:00Z,PT15M
9,308,304,7.1,4.7,2025-04-04T04:15:00Z,PT15M
9,308,303,7.2,4.9,2025-04-04T04:30:00Z,PT15M
9,307,303,7.2,5,2025-04-04T04:45:00Z,PT15M
9,307,303,7.2,5.1,2025-04-04T05:00:00Z,PT15M
9,306,303,7.3,5.2,2025-04-04T05:15:00Z,PT15M
9,305,302,7.4,5.3,2025-04-04T05:30:00Z,PT15M
10,304,301,7.5,5.5,2025-04-04T05:45:00Z,PT15M
10,304,301,7.6,5.6,2025-04-04T06:00:00Z,PT15M
10,303,300,7.7,5.7,2025-04-04T06:15:00Z,PT15M
10,302,299,7.7,5.8,2025-04-04T06:30:00Z,PT15M
10,301,299,7.7,5.8,2025-04-04T06:45:00Z,PT15M
10,300,298,7.7,5.8,2025-04-04T07:00:00Z,PT15M
10,300,298,7.7,5.8,2025-04-04T07:15:00Z,PT15M
10,301,298,7.6,5.8,2025-04-04T07:30:00Z,PT15M
10,301,299,7.6,5.8,2025-04-04T07:45:00Z,PT15M
10,302,300,7.5,5.8,2025-04-04T08:00:00Z,PT15M
10,302,300,7.4,5.7,2025-04-04T08:15:00Z,PT15M
10,302,300,7.3,5.7,2025-04-04T08:30:00Z,PT15M
10,302,300,7.2,5.6,2025-04-04T08:45:00Z,PT15M
10,302,299,7,5.5,2025-04-04T09:00:00Z,PT15M
11,303,300,6.9,5.4,2025-04-04T09:15:00Z,PT15M
11,305,302,6.6,5.3,2025-04-04T09:30:00Z,PT15M
11,307,304,6.4,5.1,2025-04-04T09:45:00Z,PT15M
11,309,306,6.2,4.9,2025-04-04T10:00:00Z,PT15M
11,312,308,6,4.7,2025-04-04T10:15:00Z,PT15M
12,316,312,5.7,4.5,2025-04-04T10:30:00Z,PT15M
12,320,317,5.4,4.2,2025-04-04T10:45:00Z,PT15M
12,325,322,5.2,4,2025-04-04T11:00:00Z,PT15M
12,330,326,5.1,4,2025-04-04T11:15:00Z,PT15M
12,334,331,5.1,4,2025-04-04T11:30:00Z,PT15M
12,339,335,5.2,4.1,2025-04-04T11:45:00Z,PT15M
12,343,339,5.3,4.2,2025-04-04T12:00:00Z,PT15M
12,345,341,5.4,4.2,2025-04-04T12:15:00Z,PT15M
12,347,342,5.5,4.3,2025-04-04T12:30:00Z,PT15M
12,348,344,5.6,4.3,2025-04-04T12:45:00Z,PT15M
12,349,345,5.8,4.3,2025-04-04T13:00:00Z,PT15M
12,350,346,5.8,4.3,2025-04-04T13:15:00Z,PT15M
12,351,348,5.8,4.3,2025-04-04T13:30:00Z,PT15M
12,353,349,5.8,4.3,2025-04-04T13:45:00Z,PT15M
12,354,351,5.8,4.3,2025-04-04T14:00:00Z,PT15M
12,356,353,5.7,4.2,2025-04-04T14:15:00Z,PT15M
12,358,355,5.5,4,2025-04-04T14:30:00Z,PT15M
12,359,357,5.3,3.9,2025-04-04T14:45:00Z,PT15M
12,1,359,5.1,3.8,2025-04-04T15:00:00Z,PT15M
12,2,359,4.9,3.6,2025-04-04T15:15:00Z,PT15M
12,0,358,4.8,3.5,2025-04-04T15:30:00Z,PT15M
11,359,357,4.6,3.3,2025-04-04T15:45:00Z,PT15M
11,357,355,4.5,3.2,2025-04-04T16:00:00Z,PT15M
11,354,352,4.4,3.1,2025-04-04T16:15:00Z,PT15M
11,350,346,4.5,3,2025-04-04T16:30:00Z,PT15M
11,346,341,4.5,3,2025-04-04T16:45:00Z,PT15M
11,342,335,4.6,3,2025-04-04T17:00:00Z,PT15M
11,339,331,4.7,3,2025-04-04T17:15:00Z,PT15M
11,337,329,4.7,3,2025-04-04T17:30:00Z,PT15M
11,335,327,4.8,3,2025-04-04T17:45:00Z,PT15M
10,333,324,4.8,3,2025-04-04T18:00:00Z,PT15M
10,332,323,4.8,2.9,2025-04-04T18:15:00Z,PT15M
10,332,322,4.6,2.8,2025-04-04T18:30:00Z,PT15M
10,332,320,4.5,2.6,2025-04-04T18:45:00Z,PT15M
10,332,319,4.3,2.5,2025-04-04T19:00:00Z,PT15M
10,331,317,4.2,2.4,2025-04-04T19:15:00Z,PT15M
10,329,315,4.1,2.4,2025-04-04T19:30:00Z,PT15M
10,327,312,4,2.3,2025-04-04T19:45:00Z,PT15M
10,325,309,4,2.3,2025-04-04T20:00:00Z,PT15M
10,323,306,3.9,2.3,2025-04-04T20:15:00Z,PT15M
10,320,302,3.8,2.2,2025-04-04T20:30:00Z,PT15M
10,317,297,3.8,2.2,2025-04-04T20:45:00Z,PT15M
10,313,293,3.8,2.2,2025-04-04T21:00:00Z,PT15M
10,311,290,3.8,2.3,2025-04-04T21:15:00Z,PT15M
10,309,289,3.8,2.3,2025-04-04T21:30:00Z,PT15M
10,308,288,3.9,2.3,2025-04-04T21:45:00Z,PT15M
10,306,287,3.9,2.4,2025-04-04T22:00:00Z,PT15M
10,306,287,4,2.4,2025-04-04T22:15:00Z,PT15M
10,305,286,4.1,2.5,2025-04-04T22:30:00Z,PT15M
10,305,286,4.2,2.6,2025-04-04T22:45:00Z,PT15M
10,305,285,4.3,2.7,2025-04-04T23:00:00Z,PT15M
10,305,285,4.4,2.7,2025-04-04T23:15:00Z,PT15M
10,304,286,4.5,2.7,2025-04-04T23:30:00Z,PT15M
10,304,286,4.6,2.8,2025-04-04T23:45:00Z,PT15M
10,304,286,4.6,2.8,2025-04-05,PT15M
10,304,287,4.8,2.9,2025-04-05T00:15:00Z,PT15M
10,303,288,4.9,3,2025-04-05T00:30:00Z,PT15M
10,303,289,5,3.1,2025-04-05T00:45:00Z,PT15M
10,303,290,5.1,3.1,2025-04-05T01:00:00Z,PT15M
10,302,290,5.3,3.2,2025-04-05T01:15:00Z,PT15M
10,302,290,5.4,3.3,2025-04-05T01:30:00Z,PT15M
10,302,290,5.6,3.3,2025-04-05T01:45:00Z,PT15M
10,302,291,5.7,3.4,2025-04-05T02:00:00Z,PT15M
10,302,290,5.8,3.4,2025-04-05T02:15:00Z,PT15M
10,301,290,5.9,3.4,2025-04-05T02:30:00Z,PT15M
10,301,290,5.9,3.4,2025-04-05T02:45:00Z,PT15M
9,300,289,6,3.4,2025-04-05T03:00:00Z,PT15M
9,300,289,6,3.4,2025-04-05T03:15:00Z,PT15M
9,299,289,6.1,3.4,2025-04-05T03:30:00Z,PT15M
9,299,289,6.2,3.4,2025-04-05T03:45:00Z,PT15M
9,298,289,6.3,3.5,2025-04-05T04:00:00Z,PT15M
9,298,288,6.4,3.5,2025-04-05T04:15:00Z,PT15M
9,297,287,6.4,3.6,2025-04-05T04:30:00Z,PT15M
9,295,286,6.4,3.7,2025-04-05T04:45:00Z,PT15M
10,294,286,6.4,3.8,2025-04-05T05:00:00Z,PT15M
10,293,285,6.5,4,2025-04-05T05:15:00Z,PT15M
10,292,286,6.5,4.2,2025-04-05T05:30:00Z,PT15M
11,291,286,6.5,4.5,2025-04-05T05:45:00Z,PT15M
11,290,286,6.6,4.8,2025-04-05T06:00:00Z,PT15M
12,289,286,6.6,4.9,2025-04-05T06:15:00Z,PT15M
12,288,285,6.6,5,2025-04-05T06:30:00Z,PT15M
13,286,284,6.7,5.1,2025-04-05T06:45:00Z,PT15M
13,285,283,6.7,5.2,2025-04-05T07:00:00Z,PT15M
14,284,281,6.7,5.3,2025-04-05T07:15:00Z,PT15M
14,282,279,6.8,5.3,2025-04-05T07:30:00Z,PT15M
14,280,278,6.8,5.4,2025-04-05T07:45:00Z,PT15M
15,278,276,6.8,5.5,2025-04-05T08:00:00Z,PT15M
15,276,274,7,5.6,2025-04-05T08:15:00Z,PT15M
16,273,272,7.1,5.7,2025-04-05T08:30:00Z,PT15M
16,271,269,7.4,5.9,2025-04-05T08:45:00Z,PT15M
16,268,267,7.6,6,2025-04-05T09:00:00Z,PT15M
16,266,266,7.9,6.2,2025-04-05T09:15:00Z,PT15M
16,265,264,8.2,6.5,2025-04-05T09:30:00Z,PT15M
17,264,263,8.5,6.7,2025-04-05T09:45:00Z,PT15M
17,262,262,8.8,7,2025-04-05T10:00:00Z,PT15M
17,261,261,9.1,7.1,2025-04-05T10:15:00Z,PT15M
17,261,260,9.2,7.2,2025-04-05T10:30:00Z,PT15M
17,261,259,9.4,7.3,2025-04-05T10:45:00Z,PT15M
17,260,259,9.6,7.3,2025-04-05T11:00:00Z,PT15M
18,260,259,9.7,7.4,2025-04-05T11:15:00Z,PT15M
18,261,260,9.7,7.4,2025-04-05T11:30:00Z,PT15M
18,262,261,9.7,7.4,2025-04-05T11:45:00Z,PT15M
18,263,262,9.7,7.4,2025-04-05T12:00:00Z,PT15M
18,264,262,9.6,7.3,2025-04-05T12:15:00Z,PT15M
18,264,263,9.5,7.2,2025-04-05T12:30:00Z,PT15M
18,265,263,9.5,7,2025-04-05T12:45:00Z,PT15M
18,265,263,9.4,6.9,2025-04-05T13:00:00Z,PT15M
18,266,263,9.3,6.7,2025-04-05T13:15:00Z,PT15M
17,266,264,9.1,6.5,2025-04-05T13:30:00Z,PT15M
17,266,264,9,6.3,2025-04-05T13:45:00Z,PT15M
17,266,264,8.9,6.1,2025-04-05T14:00:00Z,PT15M
17,264,262,8.9,6.1,2025-04-05T14:15:00Z,PT15M
16,261,259,9,6.1,2025-04-05T14:30:00Z,PT15M
16,258,255,9.2,6.2,2025-04-05T14:45:00Z,PT15M
16,254,252,9.4,6.3,2025-04-05T15:00:00Z,PT15M
16,252,249,9.7,6.5,2025-04-05T15:15:00Z,PT15M
16,250,247,10.2,6.8,2025-04-05T15:30:00Z,PT15M
16,248,246,10.6,7.1,2025-04-05T15:45:00Z,PT15M
15,247,245,11.1,7.4,2025-04-05T16:00:00Z,PT15M
15,246,244,11.3,7.5,2025-04-05T16:15:00Z,PT15M
15,245,243,11.2,7.4,2025-04-05T16:30:00Z,PT15M
15,245,243,11.1,7.3,2025-04-05T16:45:00Z,PT15M
15,244,242,11.1,7.2,2025-04-05T17:00:00Z,PT15M
15,243,241,11,7.2,2025-04-05T17:15:00Z,PT15M
15,243,241,11,7.1,2025-04-05T17:30:00Z,PT15M
15,242,240,11,7.1,2025-04-05T17:45:00Z,PT15M
14,241,239,11,7.1,2025-04-05T18:00:00Z,PT15M
14,243,241,10.7,7,2025-04-05T18:15:00Z,PT15M
14,248,247,10.2,6.7,2025-04-05T18:30:00Z,PT15M
14,254,254,9.7,6.4,2025-04-05T18:45:00Z,PT15M
14,261,260,9.4,6.3,2025-04-05T19:00:00Z,PT15M
13,273,273,8.3,5.7,2025-04-05T19:15:00Z,PT15M
12,296,297,7.2,5.1,2025-04-05T19:30:00Z,PT15M
11,321,322,7.4,5.4,2025-04-05T19:45:00Z,PT15M
10,342,340,8.9,6.6,2025-04-05T20:00:00Z,PT15M
9,349,346,10.1,7.5,2025-04-05T20:15:00Z,PT15M
8,346,344,10.4,7.7,2025-04-05T20:30:00Z,PT15M
8,344,343,10.7,7.9,2025-04-05T20:45:00Z,PT15M
7,343,341,11,8.1,2025-04-05T21:00:00Z,PT15M
